@relation Records-weka.filters.unsupervised.attribute.StringToNominal-R1-2

@attribute Tipster {'Jorge Aragundy','Anton Ebdon','Daniel Larsen','Simeone Tassini','Chris Tomas','Christopher Silenos','Jeremy Price','Gabriel Elias','Jason Mills','Darijo Belic','Eduardo Borrero','Silvio Bonatti','Robert Volkan','Achille Piecheur','Ivan Kacic','Amar Sidran','Radek Kovar','Neil Baxter','Burke Ziobro','Sony Luiz','Hubert Tisci',Bettingspaintips,'Charlie Bryson','Eli Pickard','Rosario Barone',Knipser,'Aurelien Delon','Francesco Alinari','Frankie Geary','Owen Garth','Blake Foss','Rufus Rasco'}
@attribute TypeOfBet {'MATCH ODDS','OVER / UNDER','ASIAN HANDICAP'}
@attribute Odds numeric
@attribute Liquidity numeric
@attribute Take numeric

@data
'Sony Luiz','MATCH ODDS',3,677.672468,80
'Achille Piecheur','MATCH ODDS',1.74,219.694724,100
'Eli Pickard','MATCH ODDS',1.74,219.694724,100
'Achille Piecheur','MATCH ODDS',1.89,1769.428789,100
'Anton Ebdon','MATCH ODDS',3.47,297.471509,60
'Frankie Geary','OVER / UNDER',2.85,1771.690616,80
'Achille Piecheur','OVER / UNDER',2.99,1766.786719,100
'Frankie Geary','ASIAN HANDICAP',2.85,1967.892506,80
'Gabriel Elias','MATCH ODDS',2.13,2017.209943,80
'Sony Luiz','MATCH ODDS',1.83,1770.783127,80
'Frankie Geary','MATCH ODDS',3.3,1514.987626,80
'Gabriel Elias','MATCH ODDS',3.28,1715.260137,60
'Radek Kovar','OVER / UNDER',2.97,241.763191,100
'Frankie Geary','MATCH ODDS',1.7,1766.022708,80
'Radek Kovar','OVER / UNDER',2.9,1772.071806,100
'Silvio Bonatti','ASIAN HANDICAP',3.72,1914.577151,100
'Robert Volkan','MATCH ODDS',2.6,210.02033,100
'Anton Ebdon','MATCH ODDS',3.4,1715.260137,60
'Gabriel Elias','MATCH ODDS',3.3,1715.260137,60
'Sony Luiz','ASIAN HANDICAP',3.12,1995.532921,80
'Sony Luiz','MATCH ODDS',3.15,1715.279787,80
'Sony Luiz','MATCH ODDS',3,1715.427547,80
'Chris Tomas','ASIAN HANDICAP',2.9,2083.554266,100
'Charlie Bryson','ASIAN HANDICAP',2.9,2028.933036,60
'Amar Sidran','ASIAN HANDICAP',2.95,1593.703026,60
'Anton Ebdon','MATCH ODDS',3.34,1715.260137,60
'Achille Piecheur','MATCH ODDS',3.2,1715.279787,100
'Achille Piecheur','MATCH ODDS',2.08,1771.096742,100
'Chris Tomas','MATCH ODDS',2.13,1766.009019,100
'Darijo Belic','MATCH ODDS',2.09,1770.797081,100
'Darijo Belic','MATCH ODDS',2.07,1769.446621,100
'Eli Pickard','OVER / UNDER',2.79,1768.690222,100
'Frankie Geary','MATCH ODDS',1.7,1766.022708,80
'Frankie Geary','OVER / UNDER',2.8,1769.126934,80
'Frankie Geary','OVER / UNDER',2.55,1737.284103,80
'Gabriel Elias','MATCH ODDS',3.2,1715.279787,40
'Gabriel Elias','MATCH ODDS',3.1,1715.279787,40
'Gabriel Elias','MATCH ODDS',3.1,1715.279787,40
'Gabriel Elias','MATCH ODDS',3.32,1715.260137,40
'Gabriel Elias','MATCH ODDS',3.04,1715.281486,40
'Hubert Tisci','OVER / UNDER',3.06,1767.760585,60
'Ivan Kacic','ASIAN HANDICAP',2.84,1994.60199,100
'Owen Garth','MATCH ODDS',1.75,1770.643224,80
'Owen Garth','MATCH ODDS',2.5,1751.668664,60
'Owen Garth','MATCH ODDS',2.7,1740.823425,60
'Owen Garth','MATCH ODDS',2.45,1751.695256,60
'Owen Garth','MATCH ODDS',2.5,1751.668664,60
'Rosario Barone','OVER / UNDER',2.83,1765.30968,100
'Rosario Barone','MATCH ODDS',1.73,1765.4908,100
'Rosario Barone','OVER / UNDER',3.14,1764.31561,100
'Silvio Bonatti','ASIAN HANDICAP',3.06,2004.551279,100
'Simeone Tassini','MATCH ODDS',1.73,1765.4908,100
'Simeone Tassini','MATCH ODDS',2.11,1769.969076,100
'Sony Luiz','MATCH ODDS',3.08,1715.279787,80
'Sony Luiz','MATCH ODDS',3.05,1715.281486,80
'Sony Luiz','MATCH ODDS',3.2,1715.279787,80
'Francesco Alinari','MATCH ODDS',1.83,1769.138789,100
'Rosario Barone','MATCH ODDS',1.8,1769.143328,100
'Silvio Bonatti','ASIAN HANDICAP',2.98,2025.449242,100
'Silvio Bonatti','ASIAN HANDICAP',3.17,1991.752611,100
'Sony Luiz','MATCH ODDS',3.29,1715.260137,80
'Francesco Alinari','ASIAN HANDICAP',3,2062.527977,100
'Achille Piecheur','ASIAN HANDICAP',2.72,1981.231298,100
'Anton Ebdon','MATCH ODDS',3.51,1715.13114,60
'Chris Tomas','ASIAN HANDICAP',3,2023.75344,100
'Ivan Kacic','ASIAN HANDICAP',2.8,2000.944573,100
'Sony Luiz','ASIAN HANDICAP',3.05,2064.601875,100
'Daniel Larsen','ASIAN HANDICAP',2.77,2016.54531,100
'Achille Piecheur','MATCH ODDS',1.88,1769.428789,100
'Achille Piecheur','MATCH ODDS',2.7,1742.528098,100
'Rosario Barone','ASIAN HANDICAP',2.94,1961.773126,100
'Eli Pickard','OVER / UNDER',3.02,1766.774889,100
'Charlie Bryson','OVER / UNDER',2.8,1769.126934,60
'Hubert Tisci','OVER / UNDER',2.85,1771.690616,60
'Achille Piecheur','ASIAN HANDICAP',2.94,2070.594423,100
'Burke Ziobro','MATCH ODDS',7.75,1712.685849,40
'Sony Luiz','ASIAN HANDICAP',2.97,2081.412592,100
'Achille Piecheur','MATCH ODDS',2.05,1771.500188,100
'Achille Piecheur','ASIAN HANDICAP',2.75,1986.918084,100
'Burke Ziobro','ASIAN HANDICAP',3.85,1939.844063,80
'Charlie Bryson','OVER / UNDER',2.73,1766.707978,80
'Chris Tomas','ASIAN HANDICAP',3.08,2061.235152,100
'Daniel Larsen','ASIAN HANDICAP',2.83,2021.526356,100
'Darijo Belic','ASIAN HANDICAP',2.96,2080.707294,100
'Eli Pickard','ASIAN HANDICAP',3.39,2044.887322,100
'Francesco Alinari','ASIAN HANDICAP',2.77,1936.580709,100
'Francesco Alinari','MATCH ODDS',1.8,1769.143328,100
'Francesco Alinari','ASIAN HANDICAP',2.93,2081.25821,100
'Francesco Alinari','MATCH ODDS',1.75,1770.643224,100
'Frankie Geary','OVER / UNDER',2.8,1769.126934,80
'Frankie Geary','OVER / UNDER',2.55,1737.284103,80
'Frankie Geary','OVER / UNDER',2.7,1767.418542,80
'Neil Baxter','MATCH ODDS',7.5,1735.628795,20
'Owen Garth','OVER / UNDER',6,1733.120297,60
'Owen Garth','MATCH ODDS',2.4,1751.695256,80
'Rosario Barone','MATCH ODDS',1.8,1769.143328,100
'Rosario Barone','MATCH ODDS',2.05,1771.500188,100
'Rosario Barone','OVER / UNDER',3.55,1760.705555,100
'Rosario Barone','ASIAN HANDICAP',2.96,2080.707294,100
'Rosario Barone','MATCH ODDS',1.8,1770.787666,100
'Silvio Bonatti','ASIAN HANDICAP',3.06,1997.373451,100
'Simeone Tassini','MATCH ODDS',2.05,1771.500188,100
'Sony Luiz','MATCH ODDS',1.77,1770.643224,100
'Sony Luiz','MATCH ODDS',1.76,1768.998886,100
'Owen Garth','MATCH ODDS',1.91,1774.286217,100
'Owen Garth','MATCH ODDS',2.4,1751.695256,80
'Achille Piecheur','MATCH ODDS',3.21,1715.279787,100
'Sony Luiz','ASIAN HANDICAP',2.81,1936.644488,100
'Achille Piecheur','OVER / UNDER',2.98,1768.432196,100
'Achille Piecheur','MATCH ODDS',2.05,1769.85585,100
'Achille Piecheur','OVER / UNDER',5.5,1754.33094,60
'Anton Ebdon','MATCH ODDS',3.36,210.02033,60
'Charlie Bryson','OVER / UNDER',4.25,1667.215816,40
'Francesco Alinari','MATCH ODDS',2.32,1753.098188,100
'Gabriel Elias','MATCH ODDS',3.4,210.02033,60
'Sony Luiz','ASIAN HANDICAP',3.09,1983.830183,100
'Hubert Tisci','OVER / UNDER',2.72,1766.707978,80
'Ivan Kacic','ASIAN HANDICAP',3,2000.820644,100
'Achille Piecheur','ASIAN HANDICAP',2.9,2002.342524,100
'Gabriel Elias','MATCH ODDS',2.05,1745.093406,60
'Robert Volkan','OVER / UNDER',4,1401.400758,100
'Silvio Bonatti','ASIAN HANDICAP',2.8,1237.262791,100
'Gabriel Elias','MATCH ODDS',2.1,1744.022408,60
'Achille Piecheur','MATCH ODDS',1.83,1442.585046,100
'Jason Mills','MATCH ODDS',1.88,1442.585046,60
'Robert Volkan','OVER / UNDER',4.4,1401.400758,100
'Silvio Bonatti','ASIAN HANDICAP',2.98,1323.028374,100
'Achille Piecheur','OVER / UNDER',2.91,1771.849067,100
'Chris Tomas','ASIAN HANDICAP',2.8,2023.082117,100
'Sony Luiz','MATCH ODDS',3,677.672468,100
'Sony Luiz','MATCH ODDS',2.92,1715.400731,100
'Sony Luiz','MATCH ODDS',3.17,1715.279787,100
'Eli Pickard','MATCH ODDS',1.68,1761.908738,100
'Hubert Tisci','OVER / UNDER',2.75,447.48341,60
'Jason Mills','MATCH ODDS',1.62,1754.8877,60
'Chris Tomas','MATCH ODDS',2.08,1771.096742,100
'Frankie Geary','MATCH ODDS',3.5,1715.13114,80
'Gabriel Elias','MATCH ODDS',3.44,1715.13114,60
'Achille Piecheur','OVER / UNDER',2.93,1755.120945,100
'Gabriel Elias','MATCH ODDS',3.5,1715.13114,60
'Achille Piecheur','ASIAN HANDICAP',3.04,2063.454589,80
'Achille Piecheur','MATCH ODDS',3.15,1715.279787,100
'Anton Ebdon','MATCH ODDS',3.07,1715.281486,60
'Frankie Geary','MATCH ODDS',2.5,1753.373338,80
'Frankie Geary','MATCH ODDS',3.1,1715.279787,80
'Sony Luiz','MATCH ODDS',3.06,1715.281486,80
'Sony Luiz','MATCH ODDS',3.1,1715.279787,80
'Sony Luiz','MATCH ODDS',3.14,1715.279787,80
'Sony Luiz','MATCH ODDS',3.1,1715.279787,80
'Achille Piecheur','ASIAN HANDICAP',2.71,1991.976189,100
Bettingspaintips,'MATCH ODDS',1.79,1768.79497,80
'Charlie Bryson','MATCH ODDS',1.75,1768.998886,80
'Eduardo Borrero','MATCH ODDS',1.75,1768.998886,80
'Gabriel Elias','MATCH ODDS',2.05,1745.093406,40
'Anton Ebdon','MATCH ODDS',3.57,1715.13114,60
'Charlie Bryson','ASIAN HANDICAP',3.06,1981.988984,60
'Jeremy Price','ASIAN HANDICAP',2.84,1992.421663,80
'Achille Piecheur','ASIAN HANDICAP',2.91,2080.998105,100
'Gabriel Elias','ASIAN HANDICAP',3.14,2066.900977,40
'Jason Mills','MATCH ODDS',15,1735.628795,60
'Anton Ebdon','MATCH ODDS',3.2,1715.279787,60
'Francesco Alinari','MATCH ODDS',2.26,1755.223484,100
'Achille Piecheur','ASIAN HANDICAP',2.8,207.67219,100
'Achille Piecheur','OVER / UNDER',3.2,1653.621396,100
'Achille Piecheur','ASIAN HANDICAP',2.99,2397.006735,100
'Daniel Larsen','OVER / UNDER',2.8,1653.621396,100
'Daniel Larsen','ASIAN HANDICAP',2.82,2428.850645,100
'Gabriel Elias','MATCH ODDS',2.28,2017.209943,60
Knipser,'ASIAN HANDICAP',2.89,1979.414584,100
'Anton Ebdon','MATCH ODDS',3.5,1715.13114,60
'Anton Ebdon','MATCH ODDS',3.5,219.694724,60
'Aurelien Delon','OVER / UNDER',2.98,241.763191,100
'Eli Pickard','MATCH ODDS',2.1,219.694724,100
'Frankie Geary','MATCH ODDS',3.6,219.694724,80
'Charlie Bryson','MATCH ODDS',1.9,1774.310362,80
'Gabriel Elias','MATCH ODDS',3.21,347.377643,60
'Sony Luiz','MATCH ODDS',3.12,1715.279787,80
'Darijo Belic','MATCH ODDS',2.06,1771.100074,100
'Darijo Belic','MATCH ODDS',1.95,1774.987331,100
'Darijo Belic','MATCH ODDS',1.95,1774.987331,100
'Eli Pickard','MATCH ODDS',1.83,1770.783127,100
'Frankie Geary','MATCH ODDS',1.7,1766.022708,20
'Gabriel Elias','MATCH ODDS',3,1715.427547,60
'Gabriel Elias','MATCH ODDS',3.15,1715.279787,60
'Rosario Barone','OVER / UNDER',3.12,1766.540211,100
'Rosario Barone','MATCH ODDS',1.72,1765.535225,100
'Rosario Barone','MATCH ODDS',2.2,1730.59057,100
'Simeone Tassini','MATCH ODDS',2.49,1753.360257,100
'Simeone Tassini','ASIAN HANDICAP',2.94,2029.710691,100
'Sony Luiz','MATCH ODDS',3.05,1715.281486,80
'Sony Luiz','MATCH ODDS',3,1715.427547,80
'Sony Luiz','MATCH ODDS',3,1715.427547,80
Knipser,'ASIAN HANDICAP',2.72,1962.159681,100
Knipser,'ASIAN HANDICAP',2.8,1962.162285,100
'Silvio Bonatti','ASIAN HANDICAP',2.95,1988.948959,100
'Amar Sidran','ASIAN HANDICAP',3.17,207.67219,60
'Anton Ebdon','MATCH ODDS',3.4,210.02033,60
'Anton Ebdon','MATCH ODDS',3.47,210.02033,60
'Anton Ebdon','MATCH ODDS',3.4,219.694724,60
'Aurelien Delon','OVER / UNDER',2.91,207.67219,100
'Charlie Bryson','ASIAN HANDICAP',2.78,241.763191,100
'Eduardo Borrero','ASIAN HANDICAP',2.87,2074.823729,80
'Frankie Geary','MATCH ODDS',2.6,1742.529252,60
'Frankie Geary','MATCH ODDS',2.9,219.694724,80
'Frankie Geary','MATCH ODDS',3.2,219.694724,80
'Gabriel Elias','MATCH ODDS',3.17,1715.279787,60
'Gabriel Elias','MATCH ODDS',3.3,210.02033,60
'Hubert Tisci','MATCH ODDS',1.72,1765.535225,40
'Achille Piecheur','MATCH ODDS',1.64,1763.774054,100
'Anton Ebdon','MATCH ODDS',3.42,423.464498,60
'Hubert Tisci','OVER / UNDER',2.76,1790.483725,80
'Hubert Tisci','OVER / UNDER',2.85,241.763191,60
'Sony Luiz','MATCH ODDS',3.2,219.694724,80
'Sony Luiz','MATCH ODDS',3,1715.427547,80
'Sony Luiz','MATCH ODDS',3,1715.427547,80
'Ivan Kacic','ASIAN HANDICAP',2.97,2081.109371,100
'Anton Ebdon','MATCH ODDS',3.35,297.471509,60
'Eli Pickard','ASIAN HANDICAP',3.18,2048.674996,100
'Simeone Tassini','ASIAN HANDICAP',2.97,2069.600275,100
Bettingspaintips,'ASIAN HANDICAP',3.03,2063.454589,80
Bettingspaintips,'ASIAN HANDICAP',2.96,2001.44713,80
'Eduardo Borrero','ASIAN HANDICAP',3,1953.759189,80
'Eduardo Borrero','ASIAN HANDICAP',2.8,2062.587496,80
Bettingspaintips,'ASIAN HANDICAP',2.72,1981.231298,80
'Charlie Bryson','OVER / UNDER',2.79,1768.690222,80
'Gabriel Elias','MATCH ODDS',3.1,1715.279787,60
'Sony Luiz','MATCH ODDS',3.11,1715.279787,80
'Silvio Bonatti','ASIAN HANDICAP',2.85,1979.668917,100
'Sony Luiz','MATCH ODDS',3.28,1715.260137,80
'Sony Luiz','MATCH ODDS',3.19,1715.279787,80
'Anton Ebdon','MATCH ODDS',3.13,1192.693617,60
'Aurelien Delon','MATCH ODDS',1.7,1764.37837,100
'Sony Luiz','MATCH ODDS',3,1715.427547,80
'Owen Garth','MATCH ODDS',2.75,1738.728526,60
'Rosario Barone','ASIAN HANDICAP',2.93,1961.178786,100
'Silvio Bonatti','ASIAN HANDICAP',2.93,1961.178786,100
'Gabriel Elias','MATCH ODDS',3.3,1715.260137,20
'Gabriel Elias','MATCH ODDS',2.2,1730.59057,40
'Eduardo Borrero','ASIAN HANDICAP',3,1958.164703,80
'Owen Garth','MATCH ODDS',2.8,1738.690395,60
'Hubert Tisci','ASIAN HANDICAP',2.87,1400.441557,40
'Owen Garth','MATCH ODDS',2.25,1340.078869,60
'Anton Ebdon','MATCH ODDS',3.29,1715.260137,60
'Gabriel Elias','MATCH ODDS',3.24,1715.279787,20
'Gabriel Elias','MATCH ODDS',2.1,1744.022408,40
'Hubert Tisci','OVER / UNDER',2.72,1766.707978,100
'Anton Ebdon','MATCH ODDS',3.39,1715.260137,60
'Owen Garth','MATCH ODDS',2.7,1740.823425,80
'Sony Luiz','ASIAN HANDICAP',2.83,1992.595293,80
'Sony Luiz','MATCH ODDS',1.85,1770.619829,80
'Aurelien Delon','MATCH ODDS',2.15,1767.648998,100
Bettingspaintips,'MATCH ODDS',1.73,1765.4908,80
Bettingspaintips,'ASIAN HANDICAP',2.84,2000.766404,80
'Charlie Bryson','OVER / UNDER',2.9,1794.382289,80
'Eduardo Borrero','ASIAN HANDICAP',2.78,1968.007124,80
'Achille Piecheur','MATCH ODDS',1.93,1774.118741,100
'Achille Piecheur','MATCH ODDS',1.75,1770.643224,100
'Francesco Alinari','ASIAN HANDICAP',2.75,2076.121796,100
'Rosario Barone','ASIAN HANDICAP',2.99,2024.793038,100
'Anton Ebdon','MATCH ODDS',3.88,1712.721979,80
'Jeremy Price','ASIAN HANDICAP',3.05,1969.446313,100
'Sony Luiz','MATCH ODDS',3.22,423.464498,80
'Anton Ebdon','MATCH ODDS',3.57,1715.13114,60
'Gabriel Elias','MATCH ODDS',3.51,1715.13114,60
'Gabriel Elias','MATCH ODDS',3.52,1715.13114,60
'Achille Piecheur','OVER / UNDER',2.9,1755.33351,100
'Christopher Silenos','OVER / UNDER',3.02,429.760849,60
'Sony Luiz','MATCH ODDS',3.2,1715.279787,80
'Anton Ebdon','MATCH ODDS',3.62,1514.987626,60
'Daniel Larsen','ASIAN HANDICAP',3.1,1611.169906,100
'Anton Ebdon','MATCH ODDS',3.75,1712.721979,60
'Anton Ebdon','MATCH ODDS',3.88,257.104679,60
'Aurelien Delon','OVER / UNDER',2.96,1771.858218,100
'Burke Ziobro','ASIAN HANDICAP',3.87,1964.557913,80
'Francesco Alinari','MATCH ODDS',1.91,1772.641879,100
'Francesco Alinari','MATCH ODDS',2.1,1744.022408,100
'Francesco Alinari','MATCH ODDS',2.05,1745.093406,100
'Gabriel Elias','MATCH ODDS',3.19,1715.279787,40
'Ivan Kacic','ASIAN HANDICAP',2.85,257.104679,100
'Jeremy Price','ASIAN HANDICAP',3.11,257.104679,100
'Rosario Barone','MATCH ODDS',1.8,1769.143328,100
'Rosario Barone','MATCH ODDS',2.05,1745.093406,100
'Simeone Tassini','MATCH ODDS',1.81,1769.138789,100
'Sony Luiz','MATCH ODDS',3.05,1715.281486,80
'Sony Luiz','MATCH ODDS',3.2,1715.279787,80
'Anton Ebdon','MATCH ODDS',3.4,219.694724,60
'Charlie Bryson','MATCH ODDS',1.6,1741.377124,100
'Daniel Larsen','ASIAN HANDICAP',2.92,2029.756529,100
'Darijo Belic','ASIAN HANDICAP',3.3,2044.532903,100
'Eduardo Borrero','MATCH ODDS',2.1,1770.462993,80
'Eli Pickard','MATCH ODDS',1.6,1741.377124,100
'Radek Kovar','OVER / UNDER',2.87,1807.638748,100
'Achille Piecheur','ASIAN HANDICAP',2.74,452.358199,100
'Christopher Silenos','ASIAN HANDICAP',3.09,428.065718,60
'Christopher Silenos','MATCH ODDS',1.83,414.16655,60
Bettingspaintips,'MATCH ODDS',2.07,1771.090959,80
'Amar Sidran','OVER / UNDER',2.81,430.515248,50
Bettingspaintips,'MATCH ODDS',1.95,1774.987331,80
Bettingspaintips,'MATCH ODDS',2,1769.94531,80
Bettingspaintips,'ASIAN HANDICAP',2.76,1936.580709,80
'Eli Pickard','ASIAN HANDICAP',2.6,1932.50219,100
'Gabriel Elias','MATCH ODDS',3.1,1715.279787,60
'Hubert Tisci','OVER / UNDER',2.82,241.763191,60
'Ivan Kacic','ASIAN HANDICAP',2.9,1961.367365,100
'Radek Kovar','OVER / UNDER',2.83,241.763191,100
'Gabriel Elias','MATCH ODDS',3.53,1715.13114,60
'Sony Luiz','MATCH ODDS',3.1,1715.279787,80
'Achille Piecheur','OVER / UNDER',4.75,1754.695514,100
'Burke Ziobro','ASIAN HANDICAP',3.6,2030.120183,80
'Burke Ziobro','ASIAN HANDICAP',4.55,2016.674679,80
'Burke Ziobro','ASIAN HANDICAP',4.8,1910.85093,80
'Chris Tomas','ASIAN HANDICAP',3.04,2063.454589,100
'Daniel Larsen','MATCH ODDS',1.63,1756.532038,100
'Gabriel Elias','MATCH ODDS',2.38,1751.695256,80
'Gabriel Elias','MATCH ODDS',1.86,1770.687528,80
'Anton Ebdon','MATCH ODDS',2.8,1715.402929,50
'Anton Ebdon','MATCH ODDS',3.75,1712.721979,70
'Chris Tomas','MATCH ODDS',1.83,1770.783127,100
'Gabriel Elias','MATCH ODDS',3.1,1715.279787,60
'Sony Luiz','MATCH ODDS',2.95,1715.400731,80
'Anton Ebdon','MATCH ODDS',3.1,1715.279787,60
'Charlie Bryson','OVER / UNDER',2.97,1645.495491,100
'Frankie Geary','MATCH ODDS',1.66,1763.694791,80
'Frankie Geary','MATCH ODDS',4.33,1735.656987,80
'Sony Luiz','MATCH ODDS',2.94,1715.400731,80
'Gabriel Elias','MATCH ODDS',3.12,1715.279787,60
'Sony Luiz','MATCH ODDS',3.16,1715.279787,80
'Eduardo Borrero','ASIAN HANDICAP',2.68,1966.291014,80
'Francesco Alinari','OVER / UNDER',2.78,1752.187259,100
'Frankie Geary','MATCH ODDS',2.05,1771.500188,80
'Charlie Bryson','OVER / UNDER',3.37,1748.375128,80
'Frankie Geary','MATCH ODDS',3.8,1737.704693,80
'Hubert Tisci','OVER / UNDER',3.03,1788.903786,60
'Hubert Tisci','MATCH ODDS',2.3,1753.101293,40
'Silvio Bonatti','ASIAN HANDICAP',2.5,1878.817501,100
'Sony Luiz','MATCH ODDS',2.94,1715.400731,80
'Achille Piecheur','ASIAN HANDICAP',2.83,1451.624936,100
'Achille Piecheur','ASIAN HANDICAP',2.99,1424.332891,100
'Sony Luiz','MATCH ODDS',3.18,1192.693617,80
'Anton Ebdon','MATCH ODDS',3.25,1715.260137,60
'Gabriel Elias','MATCH ODDS',3.18,1715.279787,20
'Gabriel Elias','MATCH ODDS',1.95,1748.824162,40
'Gabriel Elias','MATCH ODDS',2.05,1745.093406,40
'Eli Pickard','MATCH ODDS',2.15,1338.856639,100
'Anton Ebdon','MATCH ODDS',3.15,1192.693617,60
'Radek Kovar','OVER / UNDER',2.93,1793.481081,100
'Aurelien Delon','ASIAN HANDICAP',3.08,207.67219,100
'Sony Luiz','MATCH ODDS',3.2,219.694724,100
'Chris Tomas','MATCH ODDS',2.24,1755.254913,100
'Gabriel Elias','MATCH ODDS',3.24,1715.279787,60
'Owen Garth','MATCH ODDS',2.25,219.694724,80
'Sony Luiz','MATCH ODDS',3.27,297.471509,100
'Gabriel Elias','MATCH ODDS',3.11,347.377643,60
'Owen Garth','MATCH ODDS',1.83,1770.783127,80
'Sony Luiz','MATCH ODDS',3.1,347.377643,100
'Amar Sidran','ASIAN HANDICAP',2.85,1947.38678,50
'Burke Ziobro','ASIAN HANDICAP',3.89,1914.536823,80
'Daniel Larsen','OVER / UNDER',2.98,1768.432196,100
'Gabriel Elias','MATCH ODDS',3.34,1715.260137,40
'Gabriel Elias','MATCH ODDS',3.4,1715.260137,60
'Amar Sidran','ASIAN HANDICAP',3,257.104679,60
'Owen Garth','MATCH ODDS',2.45,1751.695256,80
'Radek Kovar','OVER / UNDER',2.97,1771.858218,100
'Sony Luiz','MATCH ODDS',3.05,1715.281486,100
'Eli Pickard','ASIAN HANDICAP',2.8,2062.587496,100
'Owen Garth','MATCH ODDS',2.05,1771.500188,80
'Rosario Barone','OVER / UNDER',2.92,1755.120945,100
'Gabriel Elias','MATCH ODDS',3.2,1715.279787,20
'Gabriel Elias','MATCH ODDS',2.05,1745.093406,40
'Sony Luiz','MATCH ODDS',3.22,1715.279787,100
'Sony Luiz','MATCH ODDS',3.3,1192.693617,100
'Sony Luiz','MATCH ODDS',3.12,1192.693617,100
'Achille Piecheur','MATCH ODDS',1.91,748.984773,100
'Burke Ziobro','ASIAN HANDICAP',4.1,748.984773,80
'Charlie Bryson','ASIAN HANDICAP',4,748.984773,60
'Francesco Alinari','ASIAN HANDICAP',2.93,748.984773,100
'Sony Luiz','ASIAN HANDICAP',2.98,748.984773,100
'Achille Piecheur','MATCH ODDS',3.14,1715.279787,100
'Charlie Bryson','OVER / UNDER',2.97,1645.495491,60
'Charlie Bryson','OVER / UNDER',3.11,1641.37421,60
'Francesco Alinari','MATCH ODDS',3.14,1715.279787,100
'Sony Luiz','MATCH ODDS',3.1,1715.279787,100
'Achille Piecheur','ASIAN HANDICAP',2.99,748.984773,100
'Amar Sidran','ASIAN HANDICAP',3.1,748.984773,50
'Amar Sidran','OVER / UNDER',2.93,748.984773,50
Bettingspaintips,'OVER / UNDER',2.9,748.984773,80
'Burke Ziobro','MATCH ODDS',5.55,748.984773,80
'Burke Ziobro','ASIAN HANDICAP',5.5,748.984773,80
'Charlie Bryson','ASIAN HANDICAP',3.29,748.984773,60
'Eduardo Borrero','ASIAN HANDICAP',2.75,748.984773,80
'Eduardo Borrero','MATCH ODDS',1.91,748.984773,80
'Eli Pickard','ASIAN HANDICAP',2.73,748.984773,80
'Eli Pickard','ASIAN HANDICAP',2.94,748.984773,100
'Francesco Alinari','MATCH ODDS',2.11,748.984773,100
'Francesco Alinari','MATCH ODDS',1.84,748.984773,100
'Francesco Alinari','OVER / UNDER',2.79,748.984773,100
'Frankie Geary','OVER / UNDER',2.7,748.984773,80
'Frankie Geary','MATCH ODDS',1.54,748.984773,80
'Gabriel Elias','MATCH ODDS',3.4,210.02033,60
'Gabriel Elias','MATCH ODDS',3.33,210.02033,60
'Gabriel Elias','MATCH ODDS',3.35,210.02033,60
'Gabriel Elias','MATCH ODDS',3.37,210.02033,60
'Gabriel Elias','MATCH ODDS',3.29,210.02033,60
'Jeremy Price','ASIAN HANDICAP',2.77,210.02033,100
'Radek Kovar','MATCH ODDS',2.05,210.02033,100
'Radek Kovar','MATCH ODDS',2.2,210.02033,100
'Rosario Barone','ASIAN HANDICAP',2.72,748.984773,100
'Silvio Bonatti','OVER / UNDER',2.44,210.02033,100
'Silvio Bonatti','ASIAN HANDICAP',3.19,748.984773,100
'Silvio Bonatti','OVER / UNDER',2.5,748.984773,100
'Silvio Bonatti','OVER / UNDER',3.25,748.984773,100
'Sony Luiz','MATCH ODDS',3.6,748.984773,100
'Sony Luiz','ASIAN HANDICAP',3,748.984773,100
'Sony Luiz','MATCH ODDS',3.98,748.984773,100
'Hubert Tisci','OVER / UNDER',2.8,1769.126934,100
'Anton Ebdon','MATCH ODDS',3.6,1715.13114,70
'Jeremy Price','ASIAN HANDICAP',3.05,423.807434,100
'Achille Piecheur','MATCH ODDS',3.3,1715.260137,100
'Achille Piecheur','MATCH ODDS',3.2,1715.279787,100
'Anton Ebdon','MATCH ODDS',3.34,1715.260137,60
'Gabriel Elias','MATCH ODDS',3.2,1715.279787,60
'Gabriel Elias','MATCH ODDS',3.24,1715.279787,60
'Gabriel Elias','MATCH ODDS',3.3,1715.260137,60
'Gabriel Elias','MATCH ODDS',3.2,1715.279787,60
'Sony Luiz','MATCH ODDS',3.2,1715.279787,100
'Sony Luiz','MATCH ODDS',3.2,1715.279787,100
'Francesco Alinari','MATCH ODDS',2.01,1769.94531,100
'Achille Piecheur','MATCH ODDS',1.78,748.984773,100
'Amar Sidran','OVER / UNDER',2.88,748.984773,50
'Amar Sidran','ASIAN HANDICAP',2.88,748.984773,50
'Anton Ebdon','MATCH ODDS',3.51,748.984773,60
'Aurelien Delon','OVER / UNDER',3.4,748.984773,100
Bettingspaintips,'ASIAN HANDICAP',2.93,748.984773,80
Bettingspaintips,'ASIAN HANDICAP',2.74,748.984773,80
'Charlie Bryson','OVER / UNDER',2.95,748.984773,80
'Chris Tomas','ASIAN HANDICAP',2.92,748.984773,100
'Daniel Larsen','ASIAN HANDICAP',3,748.984773,100
