Count,Game date,Sport,Competition,Bet,Return,Result,Pick,Score,Bookmaker,Odd,Stake,Profit,Tipster,CST
220,2015-03-20 20:00:00,SOC,Livebet,Shamrock Rovers FC - Cork City FC,0.00,LOST,FT Over 0.5 (0:0),0:0,188bet,1.99,1.00,-1.00,batigol,2015-03-20 21:20:57
221,2015-03-20 19:44:00,SOC,Ireland,UC Dublin - Athlone Town,0.00,LOST,Home 0 (Match),1:2,PINNACLE,1.97,1.00,-1.00,batigol,2015-03-20 11:26:11
222,2015-03-16 19:44:00,SOC,Ireland,Wexford Youths - Dundalk,0.00,LOST,Home over 0.75 (Match),0-3,PINNACLE,1.96,1.00,-1.00,batigol,2015-03-16 19:33:43
223,2015-03-14 19:29:00,SOC,Ireland,Longford Town - Shamrock Rovers,2,WIN,Away -0.5 (Match),0:2,PINNACLE,2,1.00,1.00,batigol,2015-03-14 13:24:05
224,2015-03-13 19:45:00,SOC,Livebet,UC Dublin - Shelbourne FC,0.00,LOST,FT Over 1.5 (0:0),0-1,188bet,2.07,1.00,-1.00,batigol,2015-03-13 20:27:08
225,2015-03-13 19:44:00,SOC,Ireland,St Patricks Athletic - Bray Wanderers,1.81,WIN,Home -1.5 (Match),3:0,PINNACLE,1.81,1.00,0.81,batigol,2015-03-13 14:57:26
226,2015-03-13 19:45:00,SOC,Ireland,St Patricks Athletic FC - Bray Wanderers AFC,3.78,WIN,St Patricks Athletic FC -1.75 (Asian Handicap-Full Time Excluding Overtime),3-0,SBOBET,1.89,2.00,1.78,batigol,2015-03-13 13:11:53
227,2015-03-13 19:44:00,SOC,Ireland,Cork City - Limerick FC,8.68,WIN,Home -1.5 (Match),5:0,PINNACLE,2.17,4.00,4.68,batigol,2015-03-13 13:09:27
228,2015-03-09 18:45:00,SOC,Ireland,University College Dublin FC - Cabinteely,0.00,LOST,Over 2.5 (Over Under-Full Time Excluding Overtime),0-1,SBOBET,1.9,1.00,-1.00,batigol,2015-03-09 14:34:53
229,2015-03-07 19:44:00,SOC,Ireland,Cobh Ramblers - UC Dublin,0.00,LOST,Home +0.25 (Match),0:3,PINNACLE,1.88,1.00,-1.00,batigol,2015-03-07 14:25:18
230,2015-03-07 18:29:00,SOC,Ireland,Limerick FC - Bohemians,0.00,LOST,Home +0.25 (Match),0:3,PINNACLE,2.01,1.00,-1.00,batigol,2015-03-07 13:41:27
231,2015-03-06 19:44:00,SOC,Ireland,Dundalk - Longford Town,2.09,WIN,Under 2.5 (Match),1:0,PINNACLE,2.09,1.00,1.09,batigol,2015-03-06 19:07:34
232,2015-03-06 19:44:00,SOC,Ireland,Shamrock Rovers - St Patricks Athletic,3.8,WIN,Home 0 (Match),1:0,PINNACLE,1.9,2.00,1.80,batigol,2015-03-06 12:33:43
233,2015-03-06 19:44:00,SOC,Ireland,Galway United - Derry City,0.00,LOST,Home -0.25 (Match),1:2,PINNACLE,2.13,2.00,-2.00,batigol,2015-03-06 08:48:37
234,2015-03-06 19:45:00,SOC,Ireland,Galway FC - Derry City,0.00,LOST,Galway FC 0 (Asian Handicap-Full Time Excluding Overtime),1:2,SBOBET,1.81,1.00,-1.00,batigol,2015-03-06 08:43:28
235,2015-02-28 12:59:00,SOC,Friendly,Limerick FC (n) - Cork City,0.00,LOST,Away -0.5 (Match),2:2,PINNACLE,1.95,1.00,-1.00,batigol,2015-02-28 10:15:34
236,2015-02-27 19:30:00,SOC,Livebet,Shelbourne FC - Shamrock Rovers FC,1,PUSH,FT Away -1 (1:1),1-2,188bet,2.11,1.00,0.00,batigol,2015-02-27 20:44:30
237,2015-02-25 20:00:00,SOC,Friendly,Cobh Ramblers - Cork City FC,1.91,WIN,Cobh Ramblers +1.5 (Asian Handicap-Full Time Excluding Overtime),0-0,SBOBET,1.91,1.00,0.91,batigol,2015-02-25 17:47:42
238,2015-02-23 19:00:00,SOC,Ireland,Longford Town - Drogheda United,1,PUSH,Away +0.5 (Match),void,PINNACLE,1.83,1.00,0.00,batigol,2015-02-23 14:44:56
239,2015-02-22 14:59:00,SOC,Ireland,Bohemians - Bray Wanderers,1.95,WIN,Away +0.5 (Match),0:0,PINNACLE,1.95,1.00,0.95,batigol,2015-02-22 13:19:22
240,2015-02-21 19:29:00,SOC,Friendly,Galway United - Athlone Town,0.00,LOST,Away +0.5 (Match),1:0,PINNACLE,1.99,1.00,-1.00,batigol,2015-02-21 12:04:50
241,2015-02-15 13:59:00,SOC,Friendly,Bohemians - Athlone Town,1.83,WIN,Away +1.25 (Match),0:0,PINNACLE,1.83,1.00,0.83,batigol,2015-02-15 12:49:11
242,2015-02-10 19:44:00,SOC,Ireland,Dundalk - UC Dublin,0.00,LOST,Home -2 (Match),2:1,PINNACLE,2.09,1.00,-1.00,batigol,2015-02-10 17:00:42
243,2015-02-06 19:45:00,SOC,Friendly,Coleraine FC - Derry City,1,PUSH,Under 3 (Over Under-Full Time Excluding Overtime),1-2,188bet,1.86,1.00,0.00,batigol,2015-02-06 19:34:55
244,2014-11-14 19:44:00,SOC,UEFA EURO Q,Scotland - Republic of Ireland,0.00,LOST,Away +0.25 (Match),1-0,PINNACLE,1.96,3.00,-3.00,batigol,2014-11-13 15:50:24
245,2014-11-02 15:29:00,SOC,Ireland,Derry City (n) - St. Patricks Athletic,0.00,LOST,Over 2.5 (Match),0-2,PINNACLE,2.24,1.00,-1.00,batigol,2014-11-02 12:01:35
246,2014-10-31 19:44:00,SOC,Ireland,Galway FC - UC Dublin,0.00,LOST,Away +0.75 (Match),3-0,PINNACLE,1.93,1.00,-1.00,batigol,2014-10-31 19:11:48
247,2014-10-27 19:44:00,SOC,Ireland,UC Dublin - Galway FC,2,WIN,Away 0 (Match),1-2,PINNACLE,2,1.00,1.00,batigol,2014-10-27 06:37:12
248,2014-10-24 18:44:00,SOC,Ireland,Bohemians - Derry City,2.01,WIN,Home -0.25 (Match),2-1,PINNACLE,2.01,1.00,1.01,batigol,2014-10-24 16:42:21
249,2014-10-17 18:44:00,SOC,Ireland,Limerick FC - Sligo Rovers,1.92,WIN,Home 0 (Match),1-0,PINNACLE,1.92,1.00,0.92,batigol,2014-10-17 13:38:10
250,2014-10-17 18:44:00,SOC,Ireland,Limerick FC - Sligo Rovers,2.2,WIN,Home 0 (Match),1-0,PINNACLE,2.2,1.00,1.20,batigol,2014-10-16 20:34:51
251,2014-10-14 18:44:00,SOC,UEFA EURO Q,Germany - Republic of Ireland,1.81,WIN,Away +2 (Match),1-1,PINNACLE,1.81,1.00,0.81,batigol,2014-10-14 12:20:56
252,2014-10-13 18:05:00,SOC,Livebet,Dundalk FC - Shamrock Rovers FC,0.00,LOST,FT Home -0.5 (0:0),0-0,188bet,2.01,1.00,-1.00,batigol,2014-10-13 18:37:33
253,2014-10-14 18:44:00,SOC,UEFA EURO Q,Germany - Republic of Ireland,1.97,WIN,Away +1.75 (Match),1-1,PINNACLE,1.97,1.00,0.97,batigol,2014-10-13 12:58:16
254,2014-10-13 18:04:00,SOC,Ireland,Dundalk - Shamrock Rovers,0.00,LOST,Home -0.5 (Match),0-0,PINNACLE,1.83,1.00,-1.00,batigol,2014-10-13 07:58:15
255,2014-10-12 13:59:00,SOC,Ireland,Finn Harps - Longford Town,0.00,LOST,Home +0.5 (Match),0:2,PINNACLE,2.07,1.00,-1.00,batigol,2014-10-12 11:13:54
256,2014-10-11 16:00:00,SOC,UEFA EURO Q,Ireland - Gibraltar,3.3,WIN,Robbie Keane (First Goalscorer-Full Time Excluding Overtime),"R.Keane, 6\', 14\'",10bet,3.3,1.00,2.30,batigol,2014-10-11 13:39:27
257,2014-10-11 16:00:00,SOC,UEFA EURO Q,Ireland - Gibraltar,0.00,LOST,Under 5 (Over Under-Full Time Excluding Overtime),7:0,188bet,1.95,1.00,-1.00,batigol,2014-10-11 12:49:39
258,2014-10-10 18:45:00,SOC,Livebet,UC Dublin - Cork City FC,1.98,WIN,FT Away -0.5 (0:3),0-4,188bet,1.98,1.00,0.98,batigol,2014-10-10 20:18:27
259,2014-10-10 18:44:00,SOC,Ireland,Derry City - Limerick FC,3.68,WIN,Away +0.5 (Match),1-2,PINNACLE,1.84,2.00,1.68,batigol,2014-10-09 23:02:11
260,2014-10-10 18:44:00,SOC,Ireland,Bohemians - Sligo Rovers,1,PUSH,Home 0 (Match),2-2,PINNACLE,2,1.00,0.00,batigol,2014-10-09 15:09:53
261,2014-10-07 18:45:00,SOC,Livebet,Derry City FC - Shamrock Rovers FC,0.00,LOST,FT Away +0.25 (0:0),2-0,188bet,1.75,1.00,-1.00,batigol,2014-10-07 19:19:22
262,2014-10-05 14:54:00,SOC,Ireland,Shamrock Rovers - Derry City,0.00,LOST,Home -0.5 (Match),1:1,PINNACLE,2.06,1.00,-1.00,batigol,2014-10-05 11:10:34
263,2014-10-04 18:44:00,SOC,Ireland,Sligo Rovers - UC Dublin,0.00,LOST,Away +1.5 (Match),4:0,PINNACLE,2.04,1.00,-1.00,batigol,2014-10-04 15:47:20
264,2014-10-03 18:44:00,SOC,Ireland,Limerick FC - Athlone Town,0.00,LOST,Away +0.5 (Match),4-2,PINNACLE,1.86,1.00,-1.00,batigol,2014-10-03 11:37:54
265,2014-09-30 18:59:00,SOC,Ireland,Shamrock Rovers - UC Dublin,0.00,LOST,Away +2 (Match),3-0,PINNACLE,2.04,1.00,-1.00,batigol,2014-09-29 23:22:27
266,2014-09-30 18:44:00,SOC,Ireland,Bray Wanderers - Derry City,1.8,WIN,Home +0.5 (Match),1-1,PINNACLE,1.8,1.00,0.80,batigol,2014-09-29 21:46:13
267,2014-09-26 18:44:00,SOC,Ireland,Drogheda United - Bray Wanderers,1.93,WIN,Away +1 (Match),1-1,PINNACLE,1.93,1.00,0.93,batigol,2014-09-26 10:53:37
268,2014-09-26 18:04:00,SOC,Ireland,Cork City - Sligo Rovers,2,WIN,Home -0.5 (Match),2-1,PINNACLE,2,1.00,1.00,batigol,2014-09-25 16:08:34
269,2014-09-23 18:44:00,SOC,Ireland,Bohemians - Shamrock Rovers,0.5,LOST,Away -0.25 (Match),1-1,PINNACLE,1.86,1.00,-0.50,batigol,2014-09-23 18:01:19
270,2014-09-20 18:45:00,Combo pick,Combo pick,Combo pick,1.43,WIN,,0,Bet365,1.93,1.00,0.43,batigol,2014-09-20 11:38:03
,2014-09-20 18:30:00,SOC,Ireland,Longford Town - Cobh Ramblers,1.43,WIN,Longford Town -1.5 (Asian Handicap-Full Time Excluding Overtime),4-2,,1.43,,,,
,2014-09-20 18:45:00,SOC,Ireland,Galway United - Finn Harps FC,1,PUSH,Under 3 (Over Under-Full Time Excluding Overtime),3-0,,1.35,,,,
271,2014-09-20 18:44:00,SOC,Ireland,Sligo Rovers - Drogheda United,1.74,WIN,Away +1 (Match),0:2,PINNACLE,1.74,1.00,0.74,batigol,2014-09-20 09:58:48
272,2014-09-19 18:44:00,SOC,Ireland,Athlone Town - Bohemians,1.47,WIN,Home +0.25 (Match),0-0,PINNACLE,1.93,1.00,0.47,batigol,2014-09-18 19:09:15
273,2014-09-16 18:44:00,SOC,Ireland,Derry City - Drogheda Town,1.72,WIN,Home -1 (Match),5-0,PINNACLE,1.72,1.00,0.72,batigol,2014-09-16 01:44:21
274,2014-09-15 18:44:00,SOC,Ireland,Dundalk - Shamrock Rovers,2.04,WIN,Away +0.5 (Match),1-2,PINNACLE,2.04,1.00,1.04,batigol,2014-09-15 11:48:23
275,2014-09-15 18:44:00,SOC,Ireland,Dundalk - Shamrock Rovers,0.00,LOST,Under 2.5 (Match),1-2,PINNACLE,1.8,1.00,-1.00,batigol,2014-09-15 09:17:46
276,2014-09-12 18:44:00,SOC,Ireland,Drogheda United - Derry City,1.53,WIN,Home +0.25 (Match),2-2,PINNACLE,2.05,1.00,0.53,batigol,2014-09-11 17:31:02
277,2014-09-09 18:44:00,SOC,Ireland,Longford Town - St. Patricks Athletic,0.00,LOST,Home +0.5 (Match),1-2,PINNACLE,1.91,1.00,-1.00,batigol,2014-09-09 13:20:45
278,2014-09-08 18:44:00,SOC,Ireland,Dundalk - Derry City,2.03,WIN,Home -1 (Match),5-0,PINNACLE,2.03,1.00,1.03,batigol,2014-09-08 09:06:03
279,2014-09-07 15:59:00,SOC,UEFA EURO Q,Georgia - Republic of Ireland,0.00,LOST,Under 2 (Match),1:2,PINNACLE,1.92,1.00,-1.00,batigol,2014-09-07 08:54:54
280,2014-09-07 15:59:00,SOC,UEFA EURO Q,Hungary - Northern Ireland,2.09,WIN,Away +1 (Match),1:2,PINNACLE,2.09,1.00,1.09,batigol,2014-09-06 11:47:03
281,2014-09-05 18:44:00,SOC,Ireland,Cork City - Shamrock Rovers,1.85,WIN,Home +0.25 (Match),1-0,PINNACLE,1.85,1.00,0.85,batigol,2014-09-05 17:57:03
282,2014-09-05 18:44:00,SOC,Ireland,Bohemians - Bray Wanderers,1,PUSH,Home -1 (Match),2-1,PINNACLE,1.98,1.00,0.00,batigol,2014-09-04 20:23:04
283,2014-09-05 18:44:00,SOC,Ireland,Drogheda United - Athlone Town,2.16,WIN,Away +0.5 (Match),1-1,PINNACLE,2.16,1.00,1.16,batigol,2014-09-04 09:15:04
284,2014-09-03 18:44:00,SOC,Other,Republic of Ireland - Oman,3.54,WIN,Home -1 (Match),2-0,PINNACLE,1.77,2.00,1.54,batigol,2014-09-03 15:35:20
285,2014-09-01 18:59:00,SOC,Ireland,Shelbourne - St. Patricks Athletic,0.5,LOST,Away -1.25 (Match),0-1,PINNACLE,2.06,1.00,-0.50,batigol,2014-09-01 18:29:39
286,2014-08-29 18:44:00,SOC,Ireland,Bray Wanderers - UC Dublin,0.00,LOST,Away +0.5 (Match),2-0,PINNACLE,1.99,1.00,-1.00,batigol,2014-08-29 09:55:22
287,2014-08-29 18:44:00,SOC,Ireland,Dundalk - Bohemians,2,PUSH,Home -1 (Match),3-2,PINNACLE,1.88,2.00,0.00,batigol,2014-08-29 09:32:40
288,2014-08-22 18:44:00,SOC,Ireland,Dundalk - Galway FC,1.79,WIN,Away +2 (Match),2-1,PINNACLE,1.79,1.00,0.79,batigol,2014-08-22 18:37:29
289,2014-08-22 18:59:00,SOC,Ireland,Shamrock Rovers - Longford Town,2.04,WIN,Home -0.5 (1st Half),2-0,PINNACLE,2.04,1.00,1.04,batigol,2014-08-22 06:55:52
290,2014-08-18 18:44:00,SOC,Ireland,Sligo Rovers - Dundalk,0.00,LOST,Away (Match),1-1,PINNACLE,2.1,1.00,-1.00,batigol,2014-08-17 22:26:17
291,2014-08-15 18:59:00,SOC,Ireland,Wexford Youths - Shelbourne,1.41,WIN,Home +0.25 (Match),1-1,PINNACLE,1.81,1.00,0.41,batigol,2014-08-14 08:27:09
292,2014-08-15 18:44:00,SOC,Ireland,Bohemians - Drogheda United,0.00,LOST,Away +0.5 (Match),2-1,PINNACLE,1.86,1.00,-1.00,batigol,2014-08-13 23:11:19
293,2014-08-08 18:59:00,SOC,Ireland,Shamrock Rovers - Derry City,2,WIN,Home -0.5 (Match),2-0,PINNACLE,2,1.00,1.00,batigol,2014-08-07 09:58:34
294,2014-08-04 15:59:00,SOC,Ireland,Dundalk - Wexford Youths,0.00,LOST,Away +2.25 (Match),5-0,PINNACLE,1.89,1.00,-1.00,batigol,2014-08-04 12:15:25
295,2014-08-01 18:44:00,SOC,Ireland,Limerick FC - Shamrock Rovers,4.32,WIN,Home +0.5 (Match),4-1,PINNACLE,2.16,2.00,2.32,batigol,2014-08-01 14:17:08
296,2014-07-27 17:59:00,SOC,Ireland,Sligo Rovers - Limerick FC,0.00,LOST,Away +1.25 (Match),2:0,PINNACLE,1.79,2.00,-2.00,batigol,2014-07-24 19:41:14
297,2014-07-26 18:45:00,SOC,Ireland,Athlone Town FC - St Patricks Athletic FC,0.00,LOST,Athlone Town FC +1.25 (Asian Handicap-Full Time Excluding Overtime),0:2,SBOBET,1.91,1.00,-1.00,batigol,2014-07-23 20:48:37
298,2014-07-18 18:44:00,SOC,Ireland,Bray Wanderers - Shamrock Rovers,0.00,LOST,Home +1.5 (Match),0-3,PINNACLE,1.83,1.00,-1.00,batigol,2014-07-18 18:27:29
299,2014-07-18 19:05:00,SOC,Ireland,Cork City FC - University College Dublin FC,0.00,LOST,Cork City FC -1.5 (Asian Handicap-Full Time Excluding Overtime),2-1,SBOBET,1.83,2.00,-2.00,batigol,2014-07-18 18:12:07
300,2014-07-17 18:44:00,SOC,Europa League,Derry City - Shakhtyor Soligorsk,0.00,LOST,Home 0 (Match),0-1,PINNACLE,2.16,1.00,-1.00,batigol,2014-07-17 07:01:42
301,2014-07-17 16:59:00,SOC,Europa League,Rosenborg - Sligo Rovers,0.00,LOST,Home -1.5 (Match),1-2,PINNACLE,1.96,1.00,-1.00,batigol,2014-07-17 07:00:23
302,2014-07-16 18:44:00,SOC,Champions L,Legia Warszawa - St. Patricks Athletic,0.00,LOST,Home -1.75 (Match),1-1,PINNACLE,1.86,1.00,-1.00,batigol,2014-07-16 12:44:53
303,2014-07-15 18:45:00,SOC,Friendly,Drogheda United - Milton Keynes Dons FC,2.02,WIN,Drogheda United +1.75 (Asian Handicap-Full Time Excluding Overtime),1-0,188bet,2.02,1.00,1.02,batigol,2014-07-15 15:19:06
304,2014-07-10 17:59:00,SOC,Europa League,Sligo Rovers - Banga Gargzdai,1.91,WIN,Home -1.5 (Match),4-0,PINNACLE,1.91,1.00,0.91,batigol,2014-07-10 16:06:37
305,2014-07-13 15:59:00,SOC,Ireland,Derry City - Bray Wanderers,3.62,WIN,Home -0.75 (Match),5:0,PINNACLE,1.81,2.00,1.62,batigol,2014-07-08 23:58:21
306,2014-07-08 18:45:00,Combo pick,Combo pick,Combo pick,0,LOST,,0,SBOBET,1.9,1.00,-1.00,batigol,2014-07-08 10:49:06
,2014-07-08 17:45:00,SOC,Friendly,Cork City FC - Birmingham City FC,1.44,WIN,Birmingham City FC (1X2-Full Time Excluding Overtime),0-3,,1.44,,,,
,2014-07-08 18:45:00,SOC,Friendly,Athlone Town FC - Dundee United FC,0.00,LOST,Dundee United FC (1X2-Full Time Excluding Overtime),0-0,,1.32,,,,
307,2014-07-05 18:00:00,SOC,Livebet,Shamrock Rovers FC - Saint Patricks Athletic FC,0.5,LOST,FT Away -0.25 (2:1),2:1,188bet,1.91,1.00,-0.50,batigol,2014-07-05 19:28:51
308,2014-07-06 17:59:00,SOC,Ireland,Sligo Rovers - Cork City,1,PUSH,Away 0 (Match),0:0,PINNACLE,2.32,1.00,0.00,batigol,2014-07-04 10:46:10
309,2014-07-03 18:44:00,SOC,Europa League,Derry City - Aberystwyth Town,1.57,WIN,Home -1 (Match),4-0,PINNACLE,1.57,1.00,0.57,batigol,2014-07-03 10:15:26
310,2014-07-01 15:44:00,SOC,Europa League,Jeunesse Esch - Dundalk,0.00,LOST,Home +0.5 (Match),0-2,PINNACLE,1.85,1.00,-1.00,batigol,2014-07-01 09:04:41
311,2014-07-06 17:59:00,SOC,Ireland,Sligo Rovers - Cork City,1.55,WIN,Away +0.25 (Match),0:0,PINNACLE,2.09,1.00,0.55,batigol,2014-06-30 11:44:00
312,2014-06-27 18:45:00,SOC,Livebet,Saint Patricks Athletic FC - Bray Wanderers AFC,0.00,LOST,FT Home -0.5 (2:1),3-2,188bet,1.9,1.00,-1.00,batigol,2014-06-27 20:05:39
313,2014-06-27 18:44:00,SOC,Ireland,Drogheda United - Sligo Rovers,1.47,WIN,Home +1.25 (Match),1-2,PINNACLE,1.94,1.00,0.47,batigol,2014-06-26 18:11:42
314,2014-06-27 18:44:00,SOC,Ireland,Drogheda United - Sligo Rovers,1.5,WIN,Home +1.25 (Match),1-2,PINNACLE,2,1.00,0.50,batigol,2014-06-26 13:18:39
315,2014-06-21 14:59:00,SOC,Friendly,St. Patricks Athletic - Aberdeen,1.96,WIN,Home +0.5 (Match),2:2,PINNACLE,1.96,1.00,0.96,batigol,2014-06-21 11:00:06
316,2014-06-13 18:44:00,SOC,Ireland,Sligo Rovers - Derry City,1.75,WIN,Away +1 (Match),2-2,PINNACLE,1.75,1.00,0.75,batigol,2014-06-13 11:01:07
317,2014-06-13 18:44:00,SOC,Ireland,Dundalk - St Patricks Athletic,1.47,WIN,Away +0.25 (Match),0-0,PINNACLE,1.94,1.00,0.47,batigol,2014-06-12 15:31:06
318,2014-06-10 22:59:00,SOC,Friendly,Portugal (n) - Republic of Ireland,0.00,LOST,Away +1 (Match),5-1,PINNACLE,1.72,1.00,-1.00,batigol,2014-06-10 10:31:08
319,2014-06-06 18:44:00,SOC,Ireland,Dundalk - Sligo Rovers,1.92,WIN,Home -0.5 (Match),3-0,PINNACLE,1.92,1.00,0.92,batigol,2014-06-06 11:45:30
320,2014-06-06 18:45:00,SOC,Ireland,University College Dublin FC - Galway United,1.8,WIN,Galway United +0.5 (Asian Handicap-Full Time Excluding Overtime),1-3,SBOBET,1.8,1.00,0.80,batigol,2014-06-06 08:34:35
321,2014-06-02 18:45:00,Combo pick,Combo pick,Combo pick,4.6875,WIN,,0,Bet365,1.56,3.00,1.69,batigol,2014-06-02 08:44:43
,2014-06-02 18:45:00,SOC,Ireland,Dundalk FC - University College Dublin FC,3.75,WIN,Dundalk FC (1X2-Full Time Excluding Overtime),5-2,,1.25,,,,
,2014-06-02 18:45:00,SOC,Ireland,St Patricks Athletic FC - Drogheda United,3.75,WIN,St Patricks Athletic FC (1X2-Full Time Excluding Overtime),6-0,,1.25,,,,
322,2014-06-02 18:45:00,SOC,Ireland,St Patricks Athletic FC - Drogheda United,5.34,WIN,St Patricks Athletic FC -1.5 (Asian Handicap-Full Time Excluding Overtime),6-0,SBOBET,1.78,3.00,2.34,batigol,2014-06-02 08:38:48
323,2014-06-02 18:45:00,SOC,Ireland,Dundalk FC - University College Dublin FC,7.04,WIN,Dundalk FC -1.5 (Asian Handicap-Full Time Excluding Overtime),5:2,SBOBET,1.76,4.00,3.04,batigol,2014-06-02 08:35:46
324,2014-06-01 14:00:00,SOC,Livebet,Sligo Rovers FC - Shamrock Rovers FC,0.00,LOST,FT Home 0 (0:0),0:1,188bet,1.75,1.00,-1.00,batigol,2014-06-01 14:37:22
325,2014-05-31 18:45:00,SOC,Other,Italy - Ireland,0.00,LOST,Ciro Immobile (Anytime Goalscorer-Full Time Excluding Overtime),loss,Bet365,2.75,1.00,-1.00,batigol,2014-05-31 10:24:45
326,2014-05-30 18:44:00,SOC,Ireland,St Patricks Athletic - Derry City,1.95,WIN,Home -1 (Match),5:2,PINNACLE,1.95,1.00,0.95,batigol,2014-05-30 12:49:04
327,2014-05-30 18:44:00,SOC,Ireland,UC Dublin - Bray Wanderers,1,PUSH,Home 0 (Match),0-0,PINNACLE,2.09,1.00,0.00,batigol,2014-05-29 11:45:42
328,2014-05-25 16:59:00,SOC,Friendly,Republic of Ireland - Turkey,0.00,LOST,Home 0 (Match),1:2,PINNACLE,2,1.00,-1.00,batigol,2014-05-25 16:11:54
329,2014-05-23 18:59:00,SOC,Ireland,Shamrock Rovers - Bohemians,0.00,LOST,Over 2.25 (Match),0-0,PINNACLE,1.88,1.00,-1.00,batigol,2014-05-23 18:54:50
330,2014-05-23 18:44:00,SOC,Ireland,Bray Wanderers - Cork City,0.00,LOST,Home +0.5 (Match),0-2,PINNACLE,1.83,1.00,-1.00,batigol,2014-05-23 08:00:47
331,2014-05-23 18:45:00,SOC,Ireland,Derry City - Drogheda United,3.68,WIN,Derry City -0.5 (Asian Handicap-Full Time Excluding Overtime),2-0,SBOBET,1.84,2.00,1.68,batigol,2014-05-23 07:55:31
332,2014-05-20 18:44:00,SOC,Ireland,St. Patricks Athletic - Shamrock Rovers,1.8,WIN,Home -0.25 (Match),1-0,PINNACLE,1.8,1.00,0.80,batigol,2014-05-20 18:28:51
333,2014-05-20 18:44:00,SOC,Ireland,Athlone Town - Sligo Rovers,0.00,LOST,Home +1.5 (Match),0-2,PINNACLE,1.99,1.00,-1.00,batigol,2014-05-19 16:44:55
334,2014-05-16 18:44:00,SOC,Ireland,UC Dublin - St Patricks Athletic,0.00,LOST,Away -1.5 (Match),1-1,PINNACLE,1.93,1.00,-1.00,batigol,2014-05-16 12:05:18
335,2014-05-17 18:44:00,SOC,Ireland,Sligo Rovers - Bray Wanderers,3.92,WIN,Home -1.5 (Match),3:0,PINNACLE,1.96,2.00,1.92,batigol,2014-05-15 13:32:42
336,2014-05-14 16:29:00,SOC,Friendly,Shamrock Rovers (n) - Liverpool,1.79,WIN,Away -0.75 (Match),0-4,PINNACLE,1.79,1.00,0.79,batigol,2014-05-14 16:09:21
337,2014-05-11 14:00:00,SOC,Livebet,Shamrock Rovers FC B - Galway FC,0.00,LOST,FT Home 0 (1:0),1-1,188bet,1.78,1.00,-1.00,batigol,2014-05-11 14:40:03
338,2014-05-10 14:59:00,SOC,Ireland,Dundalk (n) - Sligo Rovers,0.00,LOST,Home 0 (Match),0:1,PINNACLE,1.92,1.00,-1.00,batigol,2014-05-10 09:25:24
339,2014-05-09 18:44:00,SOC,Ireland,St Patricks Athletic - Cork City,3.7,WIN,Home -0.5 (Match),3-2,PINNACLE,1.85,2.00,1.70,batigol,2014-05-08 16:52:12
340,2014-05-05 16:00:00,Combo pick,Combo pick,Combo pick,0,LOST,,0,Bet365,2.2,1.00,-1.00,batigol,2014-05-04 21:29:31
,2014-05-05 16:00:00,SOC,Ireland,Sligo Rovers FC - Derry City,1.45,WIN,Derry City +1.5 (Asian Handicap-Full Time Excluding Overtime),0-1,,1.45,,,,
,2014-05-05 14:00:00,SOC,Ireland,Bray Wanderers AFC - Dundalk FC,0.00,LOST,Bray Wanderers AFC +1.5 (Asian Handicap-Full Time Excluding Overtime),0-3,,1.52,,,,
341,2014-05-02 18:45:00,SOC,Ireland,Athlone Town FC - Bray Wanderers AFC,4,WIN,Athlone Town FC +0.5 (Asian Handicap-Full Time Excluding Overtime),0-0,10bet,2,2.00,2.00,batigol,2014-05-02 08:00:43
342,2014-05-02 18:59:00,SOC,Ireland,Shamrock Rovers - Limerick FC,3.62,WIN,Away +1.5 (Match),1-1,PINNACLE,1.81,2.00,1.62,batigol,2014-04-30 12:52:27
343,2014-04-28 18:44:00,SOC,Ireland,Athlone Town - St. Patricks Athletic,1.96,WIN,Home +1.5 (Match),2-2,PINNACLE,1.96,1.00,0.96,batigol,2014-04-28 12:38:04
344,2014-04-25 18:44:00,SOC,Ireland,Drogheda United - Shamrock Rovers,2.85,WIN,Away -0.75 (Match),2-3,PINNACLE,1.85,2.00,0.85,batigol,2014-04-25 15:03:27
345,2014-04-25 18:44:00,SOC,Ireland,Limerick FC - Sligo Rovers,0.00,LOST,Home +1 (Match),0-3,PINNACLE,2.03,2.00,-2.00,batigol,2014-04-25 08:33:25
346,2014-04-21 17:59:00,SOC,Ireland,Shamrock Rovers - Bray Wanderers,0.00,LOST,Home -1.75 (Match),2-1,PINNACLE,1.91,2.00,-2.00,batigol,2014-04-21 08:29:56
347,2014-04-21 15:59:00,SOC,Ireland,Athlone Town - Dundalk,0.00,LOST,Away -1.5 (Match),0-1,PINNACLE,1.81,2.00,-2.00,batigol,2014-04-21 07:37:55
348,2014-04-18 18:44:00,SOC,Ireland,Sligo Rovers - UC Dublin,5.37,WIN,Home -1.5 (Match),5-0,PINNACLE,1.79,3.00,2.37,batigol,2014-04-17 06:56:59
349,2014-04-15 18:44:00,SOC,Ireland,Dundalk - Shamrock Rovers,4.22,WIN,Home -0.5 (Match),1-0,PINNACLE,2.11,2.00,2.22,batigol,2014-04-15 18:43:45
350,2014-04-14 18:44:00,SOC,Ireland,St. Patricks Athletic - Sligo Rovers,0.00,LOST,Home -0.25 (Match),1-5,PINNACLE,2.01,2.00,-2.00,batigol,2014-04-13 23:55:21
