Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-12-03 10:00:00,Australia,Hyundai A-League,CENTRAL COAST MARINERS FC vs MELBOURNE CITY FC,1-5 (0-2),Over / Under,Under +3.00,1.99,,100,-100.00,Lost,Blake Foss,Football,2015-12-03 09:09:02
2015-12-03 01:30:00,Peru,"Primera Division, Clausura Final",FBC MELGAR vs REAL GARCILASO,5-3 (0-0),Asian handicap,FBC MELGAR +0,1.95,,100,0.00,Void,Blake Foss,Football,2015-12-02 22:47:03
2015-12-03 01:00:00,Brazil,Copa do Brasil,PALMEIRAS SP vs SANTOS FC SP,6-4 (0-0),Asian handicap,SANTOS FC SP +0.25,1.86,,100,-100.00,Lost,Blake Foss,Football,2015-12-02 22:58:01
2015-12-02 18:30:00,Hungary,NB I,FERENCVAROSI TC vs VIDEOTON FC,1-0 (0-0),Over / Under,Over +2.25,1.88,,100,-100.00,Lost,Blake Foss,Football,2015-12-02 14:07:02
2015-12-01 21:00:00,Spain,Copa del Rey,CD LEGANES vs GRANADA CF,2-1 (2-0),Asian handicap,CD LEGANES -0.25,1.95,,100,95.00,Win,Blake Foss,Football,2015-12-01 14:50:05
2015-12-01 20:45:00,England,League One,SHREWSBURY TOWN vs WALSALL FC,1-3 (1-1),Asian handicap,WALSALL FC -0.25,2.09,,100,109.00,Win,Blake Foss,Football,2015-12-01 12:15:06
2015-12-01 20:45:00,England,League One,BURTON ALBION vs MILLWALL FC,2-1 (2-0),Asian handicap,BURTON ALBION -0.25,2.14,,100,114.00,Win,Blake Foss,Football,2015-12-01 12:14:02
2015-12-01 20:45:00,England,League Two,BRISTOL ROVERS vs WYCOMBE WANDERERS,3-0 (0-0),Asian handicap,BRISTOL ROVERS -0.25,1.93,,100,93.00,Win,Blake Foss,Football,2015-12-01 12:11:03
2015-11-30 21:00:00,Italy,Serie A,SSC NAPOLI vs INTER MILAN,2-1 (1-0),Asian handicap,INTER MILAN +0.75,2.06,,100,-50.00,Half lost,Blake Foss,Football,2015-11-30 11:12:02
2015-11-30 20:15:00,Germany,2. Bundesliga,KARLSRUHER SC vs RB LEIPZIG,0-1 (0-0),Asian handicap,RB LEIPZIG -0.25,1.97,,100,97.00,Win,Blake Foss,Football,2015-11-30 11:09:02
2015-11-30 20:00:00,Netherlands,Jupiler League,JONG AJAX vs SPARTA ROTTERDAM,1-1 (0-1),Asian handicap,JONG AJAX +0,4.15,,100,0.00,Void,Blake Foss,Football,2015-11-30 11:17:02
2015-11-29 17:30:00,Germany,Bundesliga,FC AUGSBURG vs VFL WOLFSBURG,0-0 (0-0),Asian handicap,VFL WOLFSBURG -0.25,1.98,,100,-50.00,Half lost,Blake Foss,Football,2015-11-29 14:38:04
2015-11-29 17:00:00,Portugal,Liga Sagres,ACADEMICA COIMBRA vs FC AROUCA,1-1 (1-1),Over / Under,Over +2.00,2.16,,100,0.00,Void,Blake Foss,Football,2015-11-29 14:56:02
2015-11-29 17:00:00,Spain,Liga Adelante,REAL ZARAGOZA vs SD PONFERRADINA,2-0 (2-0),Over / Under,Over +2.00,1.82,,100,0.00,Void,Blake Foss,Football,2015-11-29 14:35:02
2015-11-28 16:00:00,England,Skrill Premier,WREXHAM FC vs MACCLESFIELD TOWN,2-3 (1-1),Over / Under,Over +2.50,1.85,,100,85.00,Win,Blake Foss,Football,2015-11-28 15:05:02
2015-11-28 16:00:00,England,League Two,NORTHAMPTON TOWN vs YEOVIL TOWN,2-0 (1-0),Over / Under,Over +2.50,2.03,,100,-100.00,Lost,Blake Foss,Football,2015-11-28 15:02:04
2015-11-28 16:00:00,England,League Two,EXETER CITY vs BRISTOL ROVERS,1-1 (0-0),Over / Under,Over +2.50,1.98,,100,-100.00,Lost,Blake Foss,Football,2015-11-28 15:00:06
2015-11-27 20:45:00,England,Championship,HULL CITY vs DERBY COUNTY,0-2 (0-2),Asian handicap,HULL CITY -0.25,2.02,,100,-100.00,Lost,Blake Foss,Football,2015-11-27 15:06:02
2015-11-27 20:00:00,France,Ligue 2,FC METZ vs BOURG PERONNAS,5-0 (2-0),Over / Under,Over +2.50,2.29,,100,129.00,Win,Blake Foss,Football,2015-11-27 15:26:01
2015-11-27 18:00:00,Turkey,Turkcell Super Lig,BURSASPOR vs KAYSERISPOR,1-2 (1-1),Over / Under,Over +2.25,1.99,,100,99.00,Win,Blake Foss,Football,2015-11-27 15:47:02
2015-11-27 02:00:00,Peru,"Primera Division, Clausura",ALIANZA LIMA vs SPORTING CRISTAL,2-0 (1-0),Asian handicap,SPORTING CRISTAL -0.25,2.08,,100,-100.00,Lost,Blake Foss,Football,2015-11-26 17:01:01
2015-11-25 20:45:00,European cups,UEFA Champions League,MALMO FF vs PARIS ST GERMAIN,0-5 (0-2),Over / Under,Under +3.00,2.01,,100,-100.00,Lost,Blake Foss,Football,2015-11-25 13:17:04
