Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-11-22 12:00:00,Spain,Liga BBVA,SPORTING GIJON vs LEVANTE UD,0-3 (0-3),Over / Under,Over +2.00,1.75,,80,60.00,Win,Bettingspaintips,Football,2015-11-20 11:38:17
2015-11-21 22:05:00,Spain,Liga BBVA,DEPORTIVO LA CORUNA vs CELTA DE VIGO,2-0 (1-0),Asian handicap,CELTA DE VIGO -0.25,1.91,,80,-80.00,Lost,Bettingspaintips,Football,2015-11-20 12:48:08
2015-11-17 18:00:00,International,International Friendly Games,ESTONIA vs SAINT KITTS AND NEVIS,3-0 (1-0),Asian handicap,ESTONIA -1.25,1.70,,80,56.00,Win,Bettingspaintips,Football,2015-11-17 10:20:04
2015-11-15 17:00:00,Spain,Segunda B Group III,CULTURAL LEONESA vs ARANDINA CF,2-0,Asian handicap,CULTURAL LEONESA -0.75,1.92,,80,73.60,Win,Bettingspaintips,Football,2015-11-15 13:39:12
2015-11-15 17:00:00,Spain,Segunda B Group III,CADIZ CF vs REAL BALOMPEDICA LINENSE,1-0 (0-0),Asian handicap,CADIZ CF -1.00,1.83,,80,0.00,Void,Bettingspaintips,Football,2015-11-15 13:37:08
2015-11-15 17:00:00,Spain,Segunda B Group III,SD GERNIKA vs CD EBRO,0-0,Match Odds,SD GERNIKA,1.75,,80,-80.00,Lost,Bettingspaintips,Football,2015-11-15 12:08:03
2015-11-15 17:00:00,Spain,Segunda B Group III,CD GUIJUELO vs RACING SANTANDER,1-2,Over / Under,Over +2.00,1.96,,80,76.80,Win,Bettingspaintips,Football,2015-11-15 12:05:09
2015-11-15 12:15:00,Spain,Segunda B Group III,CD GUADALAJARA vs REAL MADRID CASTILLA,1-2,Asian handicap,CD GUADALAJARA +0,1.78,,80,-80.00,Lost,Bettingspaintips,Football,2015-11-15 02:45:02
2015-11-15 12:15:00,Spain,Segunda B Group III,UD SOCUELLAMOS CF vs SD AMOREBIETA,2-2,Asian handicap,UD SOCUELLAMOS CF -0.25,2.06,,80,-40.00,Half lost,Bettingspaintips,Football,2015-11-15 02:28:04
2015-11-14 18:00:00,International,"Euro Cup Qualification, Playoffs",UKRAINE vs SLOVENIA,2-0 (1-0),Match Odds,UKRAINE,1.84,,80,67.20,Win,Bettingspaintips,Football,2015-11-14 14:46:11
2015-11-14 16:30:00,Spain,Segunda B Group III,UD SOMOZAS vs PENA SPORT FC,0-1,Asian handicap,UD SOMOZAS -0.75,1.84,,80,-80.00,Lost,Bettingspaintips,Football,2015-11-14 14:40:15
2015-11-14 15:45:00,Spain,Segunda B Group III,REAL VALLADOLID B vs UD LOGRONES,0-1,Match Odds,UD LOGRONES,2.40,,80,112.00,Win,Bettingspaintips,Football,2015-11-11 17:45:03
2015-11-13 20:45:00,International,International Friendly Games,SPAIN vs ENGLAND,2-0 (0-0),Over / Under,Over +2.00,1.72,,80,0.00,Void,Bettingspaintips,Football,2015-11-13 18:19:02
2015-11-12 18:45:00,International Youth,U21 Euro Qualification,SPAIN vs GEORGIA,5-0 (2-0),Asian handicap,SPAIN -2.25,1.82,,80,65.60,Win,Bettingspaintips,Football,2015-11-12 12:01:07
2015-11-11 20:00:00,European cups,UEFA Champions League Women,ATL. MADRID vs OLYMPIQUE LYON,1-3 (0-2),Asian handicap,OLYMPIQUE LYON -2.25,1.83,,80,-40.00,Half lost,Bettingspaintips,Football,2015-11-11 16:43:02
2015-11-08 18:00:00,Spain,Segunda B Group III,REAL JAEN vs MARBELLA FC,0-1,Match Odds,REAL JAEN,2.00,,80,-80.00,Lost,Bettingspaintips,Football,2015-11-08 12:19:17
2015-11-08 17:00:00,Spain,Segunda B Group III,RACING SANTANDER vs BURGOS CF,1-1,Match Odds,BURGOS CF,6.63,,20,-20.00,Lost,Bettingspaintips,Football,2015-11-08 13:46:25
2015-11-08 17:00:00,Spain,Segunda B Group III,UD LOGRONES vs UD SOMOZAS,0-1,Asian handicap,UD LOGRONES -0.75,1.94,,80,-80.00,Lost,Bettingspaintips,Football,2015-11-08 12:23:06
2015-11-08 12:00:00,Spain,Segunda B Group III,BARCELONA B FC vs CD LLOSETENSE,0-1,Asian handicap,BARCELONA B FC -1.25,1.82,,80,-80.00,Lost,Bettingspaintips,Football,2015-11-08 03:15:22
2015-11-08 12:00:00,Spain,Segunda B Group III,CF RAYO MAJADAHONDA vs CD GUADALAJARA,2-3,Asian handicap,CD GUADALAJARA +0,2.11,,80,88.80,Win,Bettingspaintips,Football,2015-11-08 02:56:06
2015-11-07 17:00:00,Spain,Segunda B Group III,ATLETICO ASTORGA FC vs CULTURAL LEONESA,0-2,Asian handicap,CULTURAL LEONESA -0.25,2.06,,80,84.80,Win,Bettingspaintips,Football,2015-11-06 11:50:07
2015-11-07 17:00:00,Spain,Segunda B Group III,REAL BALOMPEDICA LINENSE vs CD LINARES,3-3,Match Odds,REAL BALOMPEDICA LINENSE,2.10,,80,-80.00,Lost,Bettingspaintips,Football,2015-11-05 22:02:18
