Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-10-28 20:45:00,Italy,Serie A,ATALANTA BERGAMASCA vs LAZIO ROMA,2-1 (0-1),Asian handicap,LAZIO ROMA +0,1.77,,100,-100.00,Lost,Francesco Alinari,Football,2015-10-27 10:09:03
2015-10-28 20:45:00,Italy,Serie A,US SASSUOLO vs JUVENTUS TURIN,1-0 (1-0),Match Odds,JUVENTUS TURIN,1.80,,100,-100.00,Lost,Francesco Alinari,Football,2015-10-27 10:07:07
2015-10-28 20:45:00,Italy,Serie A,AS ROMA vs UDINESE CALCIO,3-1 (2-0),Asian handicap,AS ROMA -1.25,1.93,,100,93.00,Win,Francesco Alinari,Football,2015-10-27 10:06:04
2015-10-28 20:45:00,Italy,Serie A,AC MILAN vs AC CHIEVO VERONA,1-0 (0-0),Match Odds,AC MILAN,1.75,,100,75.00,Win,Francesco Alinari,Football,2015-10-27 10:05:06
2015-10-28 09:30:00,Australia,FFA Cup,HUME CITY vs MELBOURNE VICTORY,0-3 (0-1),Asian handicap,MELBOURNE VICTORY -2.50,2.00,,100,100.00,Win,Francesco Alinari,Football,2015-10-28 09:11:02
2015-10-27 20:45:00,Italy,Serie A,BOLOGNA FC vs INTER MILAN,0-1 (0-0),Match Odds,INTER MILAN,1.83,,100,83.00,Win,Francesco Alinari,Football,2015-10-27 10:14:12
2015-10-25 15:00:00,Italy,Serie A,AC MILAN vs US SASSUOLO,2-1 (1-0),Over / Under,Over +2.50,2.07,,100,107.00,Win,Francesco Alinari,Football,2015-10-25 13:04:05
2015-10-24 17:00:00,Romania,Liga 1,CS VOLUNTARI vs FC PETROLUL PLOIESTI,1-0 (0-0),Match Odds,Draw,3.20,,100,-100.00,Lost,Francesco Alinari,Football,2015-10-24 16:37:21
2015-10-23 20:45:00,Ireland,Airtricity Premier Division,LIMERICK 37 FC vs SHAMROCK ROVERS FC,0-2 (0-2),Match Odds,LIMERICK 37 FC,3.60,,100,-100.00,Lost,Francesco Alinari,Football,2015-10-23 17:30:05
2015-10-23 20:00:00,France,Ligue 2,AJ AUXERRE vs RED STAR FC 93,0-1 (0-1),Match Odds,Draw,3.20,,100,-100.00,Lost,Francesco Alinari,Football,2015-10-23 09:21:05
2015-10-23 10:40:00,Australia,Hyundai A-League,NEWCASTLE UNITED JETS FC vs MELBOURNE VICTORY,1-0 (0-0),Match Odds,MELBOURNE VICTORY,1.70,,100,-100.00,Lost,Francesco Alinari,Football,2015-10-23 09:54:03
2015-10-22 21:05:00,European cups,UEFA Europa League,SPORTING BRAGA vs OLYMPIQUE MARSEILLE,3-2 (0-0),Match Odds,Draw,3.35,,100,-100.00,Lost,Francesco Alinari,Football,2015-10-22 18:08:04
2015-10-22 19:00:00,European cups,UEFA Europa League,APOEL NICOSIA FC vs ASTERAS TRIPOLIS,2-1 (1-1),Match Odds,APOEL NICOSIA FC,2.00,,100,100.00,Win,Francesco Alinari,Football,2015-10-22 18:09:25
2015-10-22 19:00:00,European cups,UEFA Europa League,FC LOKOMOTIV MOSCOW vs BESIKTAS JK,1-1 (0-0),Match Odds,Draw,3.20,,100,220.00,Win,Francesco Alinari,Football,2015-10-22 18:07:07
2015-10-22 19:00:00,European cups,UEFA Europa League,FC BASEL vs CF OS BELENENSES,1-2 (1-2),Asian handicap,FC BASEL -2.50,3.00,,100,-100.00,Lost,Francesco Alinari,Football,2015-10-22 18:05:15
2015-10-22 19:00:00,European cups,UEFA Europa League,AC FIORENTINA vs KKS LECH POZNAN,1-2 (0-0),Asian handicap,AC FIORENTINA -2.25,3.10,,100,-100.00,Lost,Francesco Alinari,Football,2015-10-22 18:05:08
2015-10-21 20:45:00,European cups,UEFA Champions League,MANCHESTER CITY vs SEVILLA FC,2-1 (1-1),Match Odds,MANCHESTER CITY,1.62,,100,62.00,Win,Francesco Alinari,Football,2015-10-21 15:52:45
2015-10-21 20:45:00,European cups,UEFA Champions League,CSKA MOSCOW vs MANCHESTER UTD,1-1 (1-0),Both team to score,Yes,1.73,,100,73.00,Win,Francesco Alinari,Football,2015-10-21 15:51:04
2015-10-21 20:45:00,European cups,UEFA Champions League,ATLETICO MADRID vs FC ASTANA,4-0 (2-0),Over / Under,Over +3.50,2.41,,100,141.00,Win,Francesco Alinari,Football,2015-10-21 15:50:30
2015-10-21 20:45:00,European cups,UEFA Champions League,JUVENTUS TURIN vs MONCHENGLADBACH,0-0 (0-0),Asian handicap,JUVENTUS TURIN -1.00,1.85,,100,-100.00,Lost,Francesco Alinari,Football,2015-10-21 15:49:03
2015-10-18 16:00:00,Ukraine,Premier League,CHERNOMORETS ODESSA vs FC METALURG ZAPORIZHYA,5-2 (3-1),Match Odds,CHERNOMORETS ODESSA,1.67,,100,67.00,Win,Francesco Alinari,Football,2015-10-17 11:34:19
2015-10-18 15:00:00,Italy,Serie A,GENOA FC vs AC CHIEVO VERONA,3-2 (2-1),Both team to score,Yes,2.00,,100,100.00,Win,Francesco Alinari,Football,2015-10-18 14:00:24
2015-10-18 15:00:00,Italy,Serie A,US SASSUOLO vs LAZIO ROMA,2-1 (1-0),Both team to score,Yes,1.83,,100,83.00,Win,Francesco Alinari,Football,2015-10-18 11:53:26
2015-10-18 15:00:00,Italy,Serie A,ATALANTA BERGAMASCA vs CARPI FC,3-0 (2-0),Match Odds,ATALANTA BERGAMASCA,1.81,,100,81.00,Win,Francesco Alinari,Football,2015-10-18 09:58:13
2015-10-18 12:30:00,Italy,Serie A,BOLOGNA FC vs US PALERMO,0-1 (0-1),Over / Under 1st Half,Under +0.75 Half time,2.17,,100,-50.00,Half lost,Francesco Alinari,Football,2015-10-18 09:57:07
2015-10-17 15:00:00,Italy,Serie B,FC MODENA vs ASCOLI,2-1 (0-0),Match Odds,FC MODENA,1.97,,100,97.00,Win,Francesco Alinari,Football,2015-10-17 11:45:10
2015-10-17 15:00:00,Italy,"Lega Pro Prima Divisione, Girone C",US LECCE vs ISCHIA ISOLAVERDE,1-0 (1-0),Match Odds,US LECCE,1.67,,100,67.00,Win,Francesco Alinari,Football,2015-10-17 10:41:05
2015-10-17 15:00:00,Italy,Serie B,PRO VERCELLI vs VICENZA CALCIO,2-1 (2-0),Over / Under 1st Half,Under +0.50 Half time,2.50,,100,-100.00,Lost,Francesco Alinari,Football,2015-10-17 09:07:03
2015-10-17 15:00:00,Italy,Serie B,NOVARA CALCIO vs CAGLIARI CALCIO,1-0 (1-0),Asian handicap,CAGLIARI CALCIO +0,1.68,,100,-100.00,Lost,Francesco Alinari,Football,2015-10-17 09:04:06
2015-10-17 14:00:00,France,Ligue 2,DIJON FCO vs EVIAN TG FC,1-3 (1-1),Match Odds,Draw,3.55,,100,-100.00,Lost,Francesco Alinari,Football,2015-10-17 09:09:11
2015-10-16 20:30:00,Italy,Serie B,AS AVELLINO vs BRESCIA CALCIO,3-3 (1-1),Match Odds,AS AVELLINO,3.29,,100,229.00,Win,Francesco Alinari,Football,2015-10-16 16:26:02
2015-10-16 20:00:00,France,Ligue 2,FC SOCHAUX vs TOURS FC,0-0 (0-0),Over / Under,Under +2.50,1.50,,100,50.00,Win,Francesco Alinari,Football,2015-10-16 16:31:02
