Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-10-28 20:45:00,Italy,Serie A,AS ROMA vs UDINESE CALCIO,3-1 (2-0),Asian handicap,AS ROMA -1.25,1.96,,100,96.00,Win,Rosario Barone,Football,2015-10-28 10:15:03
2015-10-28 20:45:00,Italy,Serie A,AC MILAN vs AC CHIEVO VERONA,1-0 (0-0),Match Odds,AC MILAN,1.80,,100,80.00,Win,Rosario Barone,Football,2015-10-24 01:13:02
2015-10-28 18:30:00,Italy,"Coppa Italia Lega Pro, Final Round",AC MANTOVA vs SPAL 2013,1-1 (1-1),Asian handicap,AC MANTOVA +0,1.94,,100,0.00,Void,Rosario Barone,Football,2015-10-28 09:54:05
2015-10-27 20:45:00,Italy,Serie A,BOLOGNA FC vs INTER MILAN,0-1 (0-0),Match Odds,INTER MILAN,1.80,,100,80.00,Win,Rosario Barone,Football,2015-10-27 17:25:17
2015-10-27 20:30:00,Italy,Serie B,PERUGIA vs CAGLIARI CALCIO,0-0 (0-0),Over / Under,Over +2.00,1.83,,100,-100.00,Lost,Rosario Barone,Football,2015-10-27 16:33:03
2015-10-27 20:30:00,Italy,Serie B,VIRTUS ENTELLA vs AS LIVORNO,0-0 (0-0),Both team to score,Yes,2.00,,100,-100.00,Lost,Rosario Barone,Football,2015-10-27 15:22:12
2015-10-27 20:30:00,Italy,Serie B,AC CESENA vs COMO CALCIO,3-1 (2-0),Match Odds,AC CESENA,1.73,,100,73.00,Win,Rosario Barone,Football,2015-10-27 14:49:03
2015-10-27 20:30:00,Italy,Serie B,AS AVELLINO vs ASCOLI,3-0 (2-0),Over / Under,Over +2.50,2.14,,100,114.00,Win,Rosario Barone,Football,2015-10-27 10:33:07
2015-10-25 20:45:00,Italy,Serie A,AC CHIEVO VERONA vs SSC NAPOLI,0-1 (0-0),Asian handicap,SSC NAPOLI -0.25,1.61,,100,61.00,Win,Rosario Barone,Football,2015-10-25 18:10:12
2015-10-25 15:00:00,Italy,Serie A,JUVENTUS TURIN vs ATALANTA BERGAMASCA,2-0 (1-0),Over / Under,Over +2.50,2.00,,100,-100.00,Lost,Rosario Barone,Football,2015-10-25 12:25:09
2015-10-25 15:00:00,Italy,Serie A,UDINESE CALCIO vs FROSINONE CALCIO,1-0 (1-0),Over / Under Team,FROSINONE CALCIO Under +0.75,1.90,,100,90.00,Win,Rosario Barone,Football,2015-10-25 04:48:04
2015-10-25 15:00:00,Italy,Serie A,AC MILAN vs US SASSUOLO,2-1 (1-0),Over / Under,Over +2.50,2.07,,100,107.00,Win,Rosario Barone,Football,2015-10-23 12:59:06
2015-10-25 12:30:00,Italy,Serie A,SAMPDORIA GENOA vs HELLAS VERONA,4-1 (3-0),Match Odds,SAMPDORIA GENOA,2.08,,100,108.00,Win,Rosario Barone,Football,2015-10-25 11:31:26
2015-10-24 20:45:00,Italy,Serie A,US PALERMO vs INTER MILAN,1-1 (0-0),Match Odds,INTER MILAN,2.11,,100,-100.00,Lost,Rosario Barone,Football,2015-10-20 15:19:04
