Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-06-02 19:20:00,Sweden,Superettan,JONKOPINGS SODRA vs IK SIRIUS FK,1-1 (0-1),Asian handicap,JONKOPINGS SODRA -0.25,2.17,,100,-50.00,Half lost,Silvio Bonatti,Football,2015-06-02 18:12:03
2015-06-02 02:10:00,Argentina,Primera Division,CA HURACAN vs ATLETICO DE RAFAELA,3-2 (1-0),Asian handicap,ATLETICO DE RAFAELA +0.25,1.97,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-01 17:50:04
2015-06-01 20:00:00,Turkey,Bank Asya 1. Lig,ALANYASPOR vs SAMSUNSPOR,0-4 (0-0),Asian handicap,SAMSUNSPOR +0.25,1.83,,100,83.00,Win,Silvio Bonatti,Football,2015-06-01 18:12:03
2015-06-01 20:00:00,Argentina,Primera B Nacional,GUILLERMO BROWN vs GIMNASIA JUJUY,0-1 (0-0),Asian handicap,GIMNASIA JUJUY +0.25,1.70,,100,70.00,Win,Silvio Bonatti,Football,2015-06-01 17:47:02
2015-06-01 19:00:00,Sweden,Div 1,LANDSKRONA BOIS vs TRELLEBORGS FF,1-4 (1-2),Asian handicap,LANDSKRONA BOIS +0.25,1.84,,100,-100.00,Lost,Silvio Bonatti,Football,2015-06-01 17:40:06
2015-05-31 23:30:00,Brazil,Brasilero Serie A,FIGUEIRENSE FC vs CRUZEIRO MG,2-1 (1-1),Asian handicap,CRUZEIRO MG -0.25,2.09,,100,-100.00,Lost,Silvio Bonatti,Football,2015-05-31 21:53:03
2015-05-31 23:00:00,USA,Major League Soccer,SEATTLE SOUNDERS vs NY RED BULLS,2-1 (0-1),Asian handicap,NY RED BULLS +0.25,2.14,,100,-100.00,Lost,Silvio Bonatti,Football,2015-05-31 21:02:08
2015-05-31 22:00:00,Colombia,Primera B,FORTALEZA FC vs BOGOTA FC,1-0 (0-0),Match Odds,BOGOTA FC,2.50,,100,-100.00,Lost,Silvio Bonatti,Football,2015-05-31 20:54:03
2015-05-31 22:00:00,Paraguay,Primera Division,CERRO PORTENO vs RUBIO NU,2-2 (0-1),Asian handicap,RUBIO NU +1.00,1.85,,100,85.00,Win,Silvio Bonatti,Football,2015-05-31 19:52:02
2015-05-31 21:00:00,Brazil,Brasilero Serie A,CORINTHIANS SP vs PALMEIRAS SP,0-2 (0-2),Asian handicap,PALMEIRAS SP +0.50,1.88,,100,88.00,Win,Silvio Bonatti,Football,2015-05-31 18:21:06
2015-05-31 18:15:00,Portugal,Taca de Portugal,SPORTING CP vs SPORTING BRAGA,5-3 (0-2),Asian handicap,SPORTING CP -0.75,2.26,,100,-100.00,Lost,Silvio Bonatti,Football,2015-05-31 15:51:16
2015-05-31 18:00:00,Spain,Liga Adelante,RACING SANTANDER vs SD PONFERRADINA,0-1 (0-0),Asian handicap,RACING SANTANDER -0.50,2.01,,100,-100.00,Lost,Silvio Bonatti,Football,2015-05-31 14:09:02
2015-05-31 16:00:00,Scotland,"Premiership, Relegation",MOTHERWELL FC vs RANGERS FC,3-0 (0-0),Asian handicap,RANGERS FC -0.25,2.08,,100,-100.00,Lost,Silvio Bonatti,Football,2015-05-31 14:03:12
2015-05-31 00:00:00,USA,Major League Soccer,VANCOUVER WHITECAPS FC vs REAL SALT LAKE,2-1 (1-1),Asian handicap,VANCOUVER WHITECAPS FC -0.75,1.98,,100,49.00,Half win,Silvio Bonatti,Football,2015-05-30 20:23:10
