Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-11-23 19:00:00,Germany,Regionalliga Southwest,SPVGG ELVERSBERG 07 vs TSG HOFFENHEIM II,3-2 (0-1),Over / Under,Over +2.75,2.12,,80,89.60,Win,Rufus Rasco,Football,2015-11-23 16:09:02
2015-11-23 19:00:00,Turkey,Turkcell Super Lig,GAZIANTEPSPOR vs BASAKSEHIR FK,0-1 (0-0),Match Odds,BASAKSEHIR FK,1.91,,80,72.80,Win,Rufus Rasco,Football,2015-11-23 15:50:02
2015-11-23 19:00:00,Denmark,SAS Ligaen,AALBORG BK vs RANDERS FC,3-2 (0-1),Over / Under,Over +3.00,2.52,,80,121.60,Win,Rufus Rasco,Football,2015-11-23 14:19:02
2015-11-23 18:00:00,Poland,Ekstraklasa,KS CRACOVIA vs KS LECHIA GDANSK,3-0 (0-0),Match Odds,KS CRACOVIA,2.45,,80,116.00,Win,Rufus Rasco,Football,2015-11-23 16:16:02
2015-11-21 19:15:00,Turkey,Turkcell Super Lig,GALATASARAY ISTANBUL vs ANTALYASPOR,3-3 (1-0),Asian handicap,GALATASARAY ISTANBUL -1.50,2.30,,80,-80.00,Lost,Rufus Rasco,Football,2015-11-21 15:57:12
2015-11-21 16:00:00,Austria,tipp3-Bundesliga,FK AUSTRIA VIENNA vs ADMIRA WACKER,1-1 (0-0),Over / Under,Over +3.00,2.26,,80,-80.00,Lost,Rufus Rasco,Football,2015-11-21 14:32:24
2015-11-21 16:00:00,England,League One,COVENTRY CITY vs GILLINGHAM FC,4-1 (4-0),Over / Under,Over +3.00,2.33,,80,106.40,Win,Rufus Rasco,Football,2015-11-21 13:39:20
2015-11-20 20:30:00,Italy,Serie B,PESCARA CALCIO vs AS AVELLINO,3-2 (1-0),Over / Under,Over +2.50,2.00,,80,80.00,Win,Rufus Rasco,Football,2015-11-20 15:47:33
2015-11-20 20:00:00,France,Ligue 2,DIJON FCO vs CLERMONT FOOT,4-1 (4-0),Match Odds,DIJON FCO,1.91,,80,72.80,Win,Rufus Rasco,Football,2015-11-20 17:05:05
2015-11-20 20:00:00,Netherlands,Jupiler League,FC OSS vs GO AHEAD EAGLES,3-0 (1-0),Over / Under,Over +3.25,2.04,,80,-40.00,Half lost,Rufus Rasco,Football,2015-11-20 16:16:25
2015-11-20 18:00:00,Denmark,SAS Ligaen,ODENSE BK vs FC MIDTJYLLAND,1-1 (0-0),Match Odds,FC MIDTJYLLAND,2.00,,80,-80.00,Lost,Rufus Rasco,Football,2015-11-20 14:35:17
