Date,Category,League,Event,Event result,Type of bet,Selection,Odds,Bookmaker,Stake (in units),Profit,Result,Tipster,Sport,Publication date
2015-10-18 17:30:00,Germany,Bundesliga,VFB STUTTGART vs FC INGOLSTADT,1-0 (0-0),Asian handicap,FC INGOLSTADT +1.00,1.56,,100,0.00,Void,Charlie Bryson,Football,2015-10-18 15:44:16
2015-10-18 15:00:00,Italy,Serie A,SSC NAPOLI vs AC FIORENTINA,2-1 (0-0),Over / Under,Over +2.50,1.82,,80,65.60,Win,Charlie Bryson,Football,2015-10-18 13:44:25
2015-10-18 13:00:00,Finland,Veikkausliiga,ROVANIEMI PALLOSEURA vs KUOPIO PS,2-1 (2-0),Match Odds,ROVANIEMI PALLOSEURA,1.60,,100,60.00,Win,Charlie Bryson,Football,2015-10-17 11:18:04
2015-10-17 18:30:00,Germany,Bundesliga,EINTRACHT FRANKFURT vs MONCHENGLADBACH,1-5 (1-1),Over / Under,Over +3.50,2.70,,100,170.00,Win,Charlie Bryson,Football,2015-10-17 16:55:21
2015-10-17 16:00:00,Spain,Liga BBVA,REAL MADRID vs LEVANTE UD,3-0 (2-0),Over / Under Team,LEVANTE UD Under +0.50,1.68,,100,68.00,Win,Charlie Bryson,Football,2015-10-17 11:28:13
2015-10-17 15:30:00,Germany,Bundesliga,WERDER BREMEN vs BAYERN MUNICH,0-1 (0-1),Asian handicap,BAYERN MUNICH -2.00,1.96,,100,-100.00,Lost,Charlie Bryson,Football,2015-10-17 11:15:06
2015-10-16 20:30:00,Germany,Bundesliga,1 FSV MAINZ 05 vs BORUSSIA DORTMUND,0-2 (0-1),Both team to score,Yes,1.68,,100,-100.00,Lost,Charlie Bryson,Football,2015-10-16 18:40:06
2015-10-16 18:00:00,Croatia,1. HNL,NK DINAMO ZAGREB vs NK ZAGREB,4-1 (2-1),Asian Handicap 1st Half,NK DINAMO ZAGREB -1.00 Half time,2.00,,100,0.00,Void,Charlie Bryson,Football,2015-10-16 00:17:02
2015-10-14 17:00:00,Serbia,Superliga,FK RADNIK SURDULICA vs PARTIZAN BELGRADE,2-2 (0-2),Both team to score,Yes,2.25,,100,125.00,Win,Charlie Bryson,Football,2015-10-14 12:18:04
2015-10-13 18:45:00,International Youth,U21 Euro Qualification,SPAIN vs SWEDEN,1-1 (1-0),Match Odds,SPAIN,1.43,,100,-100.00,Lost,Charlie Bryson,Football,2015-10-13 16:46:07
